data_di_misurazione,valore_inquinante_misurato,Latitude,Longitude,denominazione,inquinante_misurato
2021-03-28,61.0,45.535551,10.211834,Brescia,O3
2021-03-29,62.3,45.535551,10.211834,Brescia,O3
2021-03-30,71.9,45.535551,10.211834,Brescia,O3
2021-03-31,84.2,45.535551,10.211834,Brescia,O3
2021-04-01,94.7,45.535551,10.211834,Brescia,O3
2021-04-02,76.5,45.535551,10.211834,Brescia,O3
2021-04-03,77.1,45.535551,10.211834,Brescia,O3
2021-04-04,81.0,45.535551,10.211834,Brescia,O3
2021-04-05,82.5,45.535551,10.211834,Brescia,O3
2021-04-06,63.2,45.535551,10.211834,Brescia,O3
2021-04-07,58.0,45.535551,10.211834,Brescia,O3
2021-04-08,64.3,45.535551,10.211834,Brescia,O3
2021-04-09,68.7,45.535551,10.211834,Brescia,O3
2021-04-10,59.3,45.535551,10.211834,Brescia,O3
2021-04-11,61.7,45.535551,10.211834,Brescia,O3
2021-04-12,34.7,45.535551,10.211834,Brescia,O3
2021-04-13,48.8,45.535551,10.211834,Brescia,O3
2021-04-14,63.5,45.535551,10.211834,Brescia,O3
2021-04-15,75.2,45.535551,10.211834,Brescia,O3
2021-04-16,69.5,45.535551,10.211834,Brescia,O3
2021-04-17,72.2,45.535551,10.211834,Brescia,O3
2021-04-18,75.3,45.535551,10.211834,Brescia,O3
2021-04-19,63.2,45.535551,10.211834,Brescia,O3
2021-04-20,68.6,45.535551,10.211834,Brescia,O3
2021-04-21,74.6,45.535551,10.211834,Brescia,O3
2021-04-22,74.5,45.535551,10.211834,Brescia,O3
2021-04-23,86.7,45.535551,10.211834,Brescia,O3
2021-04-24,93.1,45.535551,10.211834,Brescia,O3
2021-04-25,105.9,45.535551,10.211834,Brescia,O3
2021-04-26,87.4,45.535551,10.211834,Brescia,O3
2021-04-27,62.5,45.535551,10.211834,Brescia,O3
2021-04-28,63.8,45.535551,10.211834,Brescia,O3
2021-04-29,47.5,45.535551,10.211834,Brescia,O3
2021-04-30,47.6,45.535551,10.211834,Brescia,O3
2021-05-01,51.8,45.535551,10.211834,Brescia,O3
2021-05-02,59.6,45.535551,10.211834,Brescia,O3
2021-05-03,71.3,45.535551,10.211834,Brescia,O3
2021-05-04,79.2,45.535551,10.211834,Brescia,O3
2021-05-05,79.2,45.535551,10.211834,Brescia,O3
2021-05-06,63.9,45.535551,10.211834,Brescia,O3
2021-05-07,70.2,45.535551,10.211834,Brescia,O3
2021-05-08,82.2,45.535551,10.211834,Brescia,O3
2021-05-09,85.6,45.535551,10.211834,Brescia,O3
2021-05-10,92.7,45.535551,10.211834,Brescia,O3
2021-05-11,71.2,45.535551,10.211834,Brescia,O3
2021-05-12,49.9,45.535551,10.211834,Brescia,O3
2021-05-13,66.2,45.535551,10.211834,Brescia,O3
2021-05-14,56.1,45.535551,10.211834,Brescia,O3
2021-05-15,62.9,45.535551,10.211834,Brescia,O3
2021-05-16,52.2,45.535551,10.211834,Brescia,O3
2021-05-17,63.4,45.535551,10.211834,Brescia,O3
2021-05-18,69.8,45.535551,10.211834,Brescia,O3
2021-05-19,70.7,45.535551,10.211834,Brescia,O3
2021-05-20,67.9,45.535551,10.211834,Brescia,O3
2021-05-21,84.1,45.535551,10.211834,Brescia,O3
2021-05-22,73.3,45.535551,10.211834,Brescia,O3
2021-05-23,77.2,45.535551,10.211834,Brescia,O3
2021-05-24,38.5,45.535551,10.211834,Brescia,O3
2021-05-25,59.0,45.535551,10.211834,Brescia,O3
2021-05-26,72.4,45.535551,10.211834,Brescia,O3
2021-05-27,91.7,45.535551,10.211834,Brescia,O3
2021-05-28,92.0,45.535551,10.211834,Brescia,O3
2021-05-29,95.4,45.535551,10.211834,Brescia,O3
2021-05-30,96.8,45.535551,10.211834,Brescia,O3
2021-05-31,92.4,45.535551,10.211834,Brescia,O3
2021-06-01,101.4,45.535551,10.211834,Brescia,O3
2021-06-02,107.7,45.535551,10.211834,Brescia,O3
2021-06-03,97.7,45.535551,10.211834,Brescia,O3
2021-06-04,110.6,45.535551,10.211834,Brescia,O3
2021-06-05,96.7,45.535551,10.211834,Brescia,O3
2021-06-06,66.8,45.535551,10.211834,Brescia,O3
2021-06-07,47.8,45.535551,10.211834,Brescia,O3
2021-06-08,57.1,45.535551,10.211834,Brescia,O3
2021-06-09,70.7,45.535551,10.211834,Brescia,O3
2021-06-10,77.1,45.535551,10.211834,Brescia,O3
2021-06-11,88.7,45.535551,10.211834,Brescia,O3
2021-06-12,107.0,45.535551,10.211834,Brescia,O3
2021-06-13,113.0,45.535551,10.211834,Brescia,O3
2021-06-14,115.2,45.535551,10.211834,Brescia,O3
2021-06-15,108.9,45.535551,10.211834,Brescia,O3
2021-06-16,105.4,45.535551,10.211834,Brescia,O3
2021-06-17,123.2,45.535551,10.211834,Brescia,O3
2021-06-18,115.2,45.535551,10.211834,Brescia,O3
2021-06-19,102.8,45.535551,10.211834,Brescia,O3
2021-06-20,93.3,45.535551,10.211834,Brescia,O3
2021-06-21,75.8,45.535551,10.211834,Brescia,O3
2021-06-22,75.1,45.535551,10.211834,Brescia,O3
2021-06-23,81.3,45.535551,10.211834,Brescia,O3
2021-06-24,83.5,45.535551,10.211834,Brescia,O3
2021-06-25,82.9,45.535551,10.211834,Brescia,O3
2021-06-26,113.5,45.535551,10.211834,Brescia,O3
2021-06-27,119.3,45.535551,10.211834,Brescia,O3
2021-06-28,123.0,45.535551,10.211834,Brescia,O3
2021-06-29,102.3,45.535551,10.211834,Brescia,O3
2021-06-30,78.3,45.535551,10.211834,Brescia,O3
2021-07-01,96.3,45.535551,10.211834,Brescia,O3
2021-07-02,108.8,45.535551,10.211834,Brescia,O3
2021-07-03,121.0,45.535551,10.211834,Brescia,O3
2021-07-04,69.3,45.535551,10.211834,Brescia,O3
2021-07-05,57.7,45.535551,10.211834,Brescia,O3
2021-07-06,98.5,45.535551,10.211834,Brescia,O3
2021-07-07,104.0,45.535551,10.211834,Brescia,O3
2021-07-08,76.8,45.535551,10.211834,Brescia,O3
2021-07-09,70.1,45.535551,10.211834,Brescia,O3
2021-07-10,101.1,45.535551,10.211834,Brescia,O3
2021-07-11,99.2,45.535551,10.211834,Brescia,O3
2021-07-12,108.2,45.535551,10.211834,Brescia,O3
2021-07-13,89.8,45.535551,10.211834,Brescia,O3
2021-07-14,52.5,45.535551,10.211834,Brescia,O3
2021-07-15,69.2,45.535551,10.211834,Brescia,O3
2021-07-16,64.7,45.535551,10.211834,Brescia,O3
2021-07-17,56.9,45.535551,10.211834,Brescia,O3
2021-07-18,66.3,45.535551,10.211834,Brescia,O3
2021-07-19,89.7,45.535551,10.211834,Brescia,O3
2021-07-20,106.8,45.535551,10.211834,Brescia,O3
2021-07-21,108.0,45.535551,10.211834,Brescia,O3
2021-07-22,110.0,45.535551,10.211834,Brescia,O3
2021-07-23,114.2,45.535551,10.211834,Brescia,O3
2021-07-24,114.6,45.535551,10.211834,Brescia,O3
2021-07-25,96.2,45.535551,10.211834,Brescia,O3
2021-07-26,68.0,45.535551,10.211834,Brescia,O3
2021-07-27,65.9,45.535551,10.211834,Brescia,O3
2021-07-28,66.6,45.535551,10.211834,Brescia,O3
2021-07-29,92.7,45.535551,10.211834,Brescia,O3
2021-07-30,108.4,45.535551,10.211834,Brescia,O3
2021-07-31,98.3,45.535551,10.211834,Brescia,O3
2021-08-01,74.6,45.535551,10.211834,Brescia,O3
2021-08-02,69.8,45.535551,10.211834,Brescia,O3
2021-08-03,78.0,45.535551,10.211834,Brescia,O3
2021-08-04,57.1,45.535551,10.211834,Brescia,O3
2021-08-05,67.9,45.535551,10.211834,Brescia,O3
2021-08-06,79.8,45.535551,10.211834,Brescia,O3
2021-08-07,83.3,45.535551,10.211834,Brescia,O3
2021-08-08,73.4,45.535551,10.211834,Brescia,O3
2021-08-09,81.1,45.535551,10.211834,Brescia,O3
2021-08-10,102.7,45.535551,10.211834,Brescia,O3
2021-08-11,119.5,45.535551,10.211834,Brescia,O3
2021-08-12,124.5,45.535551,10.211834,Brescia,O3
2021-08-13,119.7,45.535551,10.211834,Brescia,O3
2021-08-14,118.4,45.535551,10.211834,Brescia,O3
2021-08-15,131.1,45.535551,10.211834,Brescia,O3
2021-08-16,106.4,45.535551,10.211834,Brescia,O3
2021-08-17,77.3,45.535551,10.211834,Brescia,O3
2021-08-18,83.1,45.535551,10.211834,Brescia,O3
2021-08-19,97.3,45.535551,10.211834,Brescia,O3
2021-08-20,99.5,45.535551,10.211834,Brescia,O3
2021-08-21,111.2,45.535551,10.211834,Brescia,O3
2021-08-22,116.8,45.535551,10.211834,Brescia,O3
2021-08-23,74.2,45.535551,10.211834,Brescia,O3
2021-08-24,65.6,45.535551,10.211834,Brescia,O3
2021-08-25,67.2,45.535551,10.211834,Brescia,O3
2021-08-26,86.5,45.535551,10.211834,Brescia,O3
2021-08-27,79.3,45.535551,10.211834,Brescia,O3
2021-08-28,69.3,45.535551,10.211834,Brescia,O3
2021-08-29,66.2,45.535551,10.211834,Brescia,O3
2021-08-30,76.2,45.535551,10.211834,Brescia,O3
2021-08-31,62.7,45.535551,10.211834,Brescia,O3
2021-09-01,77.7,45.535551,10.211834,Brescia,O3
2021-09-02,87.9,45.535551,10.211834,Brescia,O3
2021-09-03,86.3,45.535551,10.211834,Brescia,O3
2021-09-04,93.6,45.535551,10.211834,Brescia,O3
2021-09-05,96.8,45.535551,10.211834,Brescia,O3
2021-09-06,93.0,45.535551,10.211834,Brescia,O3
2021-09-07,96.8,45.535551,10.211834,Brescia,O3
2021-09-08,98.6,45.535551,10.211834,Brescia,O3
2021-09-09,93.0,45.535551,10.211834,Brescia,O3
2021-09-10,99.7,45.535551,10.211834,Brescia,O3
2021-09-11,108.5,45.535551,10.211834,Brescia,O3
2021-09-12,111.1,45.535551,10.211834,Brescia,O3
2021-09-13,113.1,45.535551,10.211834,Brescia,O3
2021-09-14,111.6,45.535551,10.211834,Brescia,O3
2021-09-15,80.9,45.535551,10.211834,Brescia,O3
2021-09-16,47.8,45.535551,10.211834,Brescia,O3
2021-09-17,56.8,45.535551,10.211834,Brescia,O3
2021-09-18,66.0,45.535551,10.211834,Brescia,O3
2021-09-19,67.4,45.535551,10.211834,Brescia,O3
2021-09-20,59.5,45.535551,10.211834,Brescia,O3
2021-09-21,46.0,45.535551,10.211834,Brescia,O3
2021-09-22,63.1,45.535551,10.211834,Brescia,O3
2021-09-23,69.6,45.535551,10.211834,Brescia,O3
2021-09-24,67.4,45.535551,10.211834,Brescia,O3
2021-09-25,83.5,45.535551,10.211834,Brescia,O3
2021-09-26,54.1,45.535551,10.211834,Brescia,O3
2021-09-27,31.3,45.535551,10.211834,Brescia,O3
2021-09-28,42.2,45.535551,10.211834,Brescia,O3
2021-09-29,59.9,45.535551,10.211834,Brescia,O3
2021-09-30,53.2,45.535551,10.211834,Brescia,O3
2021-10-01,56.7,45.535551,10.211834,Brescia,O3
2021-10-02,63.3,45.535551,10.211834,Brescia,O3
2021-10-03,74.0,45.535551,10.211834,Brescia,O3
2021-10-04,71.0,45.535551,10.211834,Brescia,O3
2021-10-05,54.3,45.535551,10.211834,Brescia,O3
2021-10-06,23.7,45.535551,10.211834,Brescia,O3
2021-10-07,16.0,45.535551,10.211834,Brescia,O3
2021-10-08,18.0,45.535551,10.211834,Brescia,O3
2021-10-09,44.2,45.535551,10.211834,Brescia,O3
2021-10-10,62.6,45.535551,10.211834,Brescia,O3
2021-10-11,41.3,45.535551,10.211834,Brescia,O3
2021-10-12,37.3,45.535551,10.211834,Brescia,O3
2021-10-13,41.1,45.535551,10.211834,Brescia,O3
2021-10-14,38.3,45.535551,10.211834,Brescia,O3
2021-10-15,32.7,45.535551,10.211834,Brescia,O3
2021-10-16,33.9,45.535551,10.211834,Brescia,O3
2021-10-17,45.1,45.535551,10.211834,Brescia,O3
2021-10-18,38.4,45.535551,10.211834,Brescia,O3
2021-10-19,26.4,45.535551,10.211834,Brescia,O3
2021-10-20,22.7,45.535551,10.211834,Brescia,O3
2021-10-21,21.4,45.535551,10.211834,Brescia,O3
2021-10-22,19.1,45.535551,10.211834,Brescia,O3
2021-10-23,19.1,45.535551,10.211834,Brescia,O3
2021-10-24,32.1,45.535551,10.211834,Brescia,O3
2021-10-25,21.7,45.535551,10.211834,Brescia,O3
2021-10-26,22.2,45.535551,10.211834,Brescia,O3
2021-10-27,23.9,45.535551,10.211834,Brescia,O3
2021-10-28,21.9,45.535551,10.211834,Brescia,O3
2021-10-29,23.9,45.535551,10.211834,Brescia,O3
2021-10-30,30.6,45.535551,10.211834,Brescia,O3
2021-10-31,16.4,45.535551,10.211834,Brescia,O3
2021-11-01,20.4,45.535551,10.211834,Brescia,O3
2021-11-02,11.1,45.535551,10.211834,Brescia,O3
2021-11-03,44.4,45.535551,10.211834,Brescia,O3
2021-11-04,28.5,45.535551,10.211834,Brescia,O3
2021-11-05,22.2,45.535551,10.211834,Brescia,O3
2021-11-06,32.8,45.535551,10.211834,Brescia,O3
2021-11-07,26.4,45.535551,10.211834,Brescia,O3
2021-11-08,9.2,45.535551,10.211834,Brescia,O3
2021-11-09,14.8,45.535551,10.211834,Brescia,O3
2021-11-10,15.9,45.535551,10.211834,Brescia,O3
2021-11-11,6.9,45.535551,10.211834,Brescia,O3
2021-11-12,9.7,45.535551,10.211834,Brescia,O3
2021-11-13,7.1,45.535551,10.211834,Brescia,O3
2021-11-14,44.1,45.535551,10.211834,Brescia,O3
2021-11-15,22.1,45.535551,10.211834,Brescia,O3
2021-11-16,11.3,45.535551,10.211834,Brescia,O3
2021-11-17,4.0,45.535551,10.211834,Brescia,O3
2021-11-18,3.1,45.535551,10.211834,Brescia,O3
2021-11-19,3.6,45.535551,10.211834,Brescia,O3
2021-11-20,3.8,45.535551,10.211834,Brescia,O3
2021-11-21,3.0,45.535551,10.211834,Brescia,O3
2021-11-22,8.6,45.535551,10.211834,Brescia,O3
2021-11-23,8.1,45.535551,10.211834,Brescia,O3
2021-11-24,10.1,45.535551,10.211834,Brescia,O3
2021-11-25,4.2,45.535551,10.211834,Brescia,O3
2021-11-26,2.1,45.535551,10.211834,Brescia,O3
2021-11-27,16.3,45.535551,10.211834,Brescia,O3
2021-11-28,39.5,45.535551,10.211834,Brescia,O3
2021-11-29,17.9,45.535551,10.211834,Brescia,O3
2021-11-30,18.7,45.535551,10.211834,Brescia,O3
2021-12-01,23.9,45.535551,10.211834,Brescia,O3
2021-12-02,3.1,45.535551,10.211834,Brescia,O3
2021-12-03,10.7,45.535551,10.211834,Brescia,O3
2021-12-04,4.9,45.535551,10.211834,Brescia,O3
2021-12-05,7.3,45.535551,10.211834,Brescia,O3
2021-12-06,12.2,45.535551,10.211834,Brescia,O3
2021-12-07,14.2,45.535551,10.211834,Brescia,O3
2021-12-08,30.5,45.535551,10.211834,Brescia,O3
2021-12-09,2.3,45.535551,10.211834,Brescia,O3
2021-12-10,17.4,45.535551,10.211834,Brescia,O3
2021-12-11,10.4,45.535551,10.211834,Brescia,O3
2021-12-12,21.4,45.535551,10.211834,Brescia,O3
2021-12-13,4.9,45.535551,10.211834,Brescia,O3
2021-12-14,4.0,45.535551,10.211834,Brescia,O3
2021-12-15,7.7,45.535551,10.211834,Brescia,O3
2021-12-16,2.8,45.535551,10.211834,Brescia,O3
2021-12-17,2.7,45.535551,10.211834,Brescia,O3
2021-12-18,4.1,45.535551,10.211834,Brescia,O3
2021-12-19,5.1,45.535551,10.211834,Brescia,O3
2021-12-20,9.0,45.535551,10.211834,Brescia,O3
2021-12-21,6.4,45.535551,10.211834,Brescia,O3
2021-12-22,7.2,45.535551,10.211834,Brescia,O3
2021-12-23,3.0,45.535551,10.211834,Brescia,O3
2021-12-24,1.0,45.535551,10.211834,Brescia,O3
2021-12-25,1.8,45.535551,10.211834,Brescia,O3
2021-12-26,3.0,45.535551,10.211834,Brescia,O3
2021-12-27,3.8,45.535551,10.211834,Brescia,O3
2021-12-28,1.8,45.535551,10.211834,Brescia,O3
2021-12-29,3.6,45.535551,10.211834,Brescia,O3
2021-12-30,3.1,45.535551,10.211834,Brescia,O3
2021-12-31,2.1,45.535551,10.211834,Brescia,O3
2022-01-01,3.7,45.535551,10.211834,Brescia,O3
2022-01-02,8.1,45.535551,10.211834,Brescia,O3
2022-01-03,4.0,45.535551,10.211834,Brescia,O3
2022-01-04,1.5,45.535551,10.211834,Brescia,O3
2022-01-05,4.6,45.535551,10.211834,Brescia,O3
2022-01-06,31.5,45.535551,10.211834,Brescia,O3
2022-01-07,19.0,45.535551,10.211834,Brescia,O3
2022-01-08,10.9,45.535551,10.211834,Brescia,O3
2022-01-09,5.4,45.535551,10.211834,Brescia,O3
2022-01-10,15.9,45.535551,10.211834,Brescia,O3
2022-01-11,18.7,45.535551,10.211834,Brescia,O3
2022-01-12,14.1,45.535551,10.211834,Brescia,O3
2022-01-13,12.1,45.535551,10.211834,Brescia,O3
2022-01-14,4.1,45.535551,10.211834,Brescia,O3
2022-01-15,11.1,45.535551,10.211834,Brescia,O3
2022-01-16,14.6,45.535551,10.211834,Brescia,O3
2022-01-17,10.5,45.535551,10.211834,Brescia,O3
2022-01-18,16.9,45.535551,10.211834,Brescia,O3
2022-01-19,14.1,45.535551,10.211834,Brescia,O3
2022-01-20,7.7,45.535551,10.211834,Brescia,O3
2022-01-21,14.0,45.535551,10.211834,Brescia,O3
2022-01-22,14.9,45.535551,10.211834,Brescia,O3
2022-01-23,18.1,45.535551,10.211834,Brescia,O3
2022-01-24,9.1,45.535551,10.211834,Brescia,O3
2022-01-25,8.0,45.535551,10.211834,Brescia,O3
2022-01-26,6.0,45.535551,10.211834,Brescia,O3
2022-01-27,2.7,45.535551,10.211834,Brescia,O3
2022-01-28,10.0,45.535551,10.211834,Brescia,O3
2022-01-29,18.4,45.535551,10.211834,Brescia,O3
2022-01-30,25.0,45.535551,10.211834,Brescia,O3
2022-01-31,15.0,45.535551,10.211834,Brescia,O3
2022-02-01,38.6,45.535551,10.211834,Brescia,O3
2022-02-02,13.9,45.535551,10.211834,Brescia,O3
2022-02-03,22.7,45.535551,10.211834,Brescia,O3
2022-02-04,18.5,45.535551,10.211834,Brescia,O3
2022-02-05,13.3,45.535551,10.211834,Brescia,O3
2022-02-06,13.1,45.535551,10.211834,Brescia,O3
2022-02-07,35.5,45.535551,10.211834,Brescia,O3
2022-02-08,27.2,45.535551,10.211834,Brescia,O3
2022-02-09,23.4,45.535551,10.211834,Brescia,O3
2022-02-10,19.9,45.535551,10.211834,Brescia,O3
2022-02-11,14.1,45.535551,10.211834,Brescia,O3
2022-02-12,41.4,45.535551,10.211834,Brescia,O3
2022-02-13,41.1,45.535551,10.211834,Brescia,O3
2022-02-14,28.4,45.535551,10.211834,Brescia,O3
2022-02-15,5.7,45.535551,10.211834,Brescia,O3
2022-02-16,16.4,45.535551,10.211834,Brescia,O3
2022-02-17,9.6,45.535551,10.211834,Brescia,O3
2022-02-18,19.1,45.535551,10.211834,Brescia,O3
2022-02-19,11.2,45.535551,10.211834,Brescia,O3
2022-02-20,18.1,45.535551,10.211834,Brescia,O3
2022-02-21,32.6,45.535551,10.211834,Brescia,O3
2022-02-22,44.9,45.535551,10.211834,Brescia,O3
2022-02-23,31.7,45.535551,10.211834,Brescia,O3
2022-02-24,25.8,45.535551,10.211834,Brescia,O3
2022-02-25,46.7,45.535551,10.211834,Brescia,O3
2022-02-26,47.7,45.535551,10.211834,Brescia,O3
2022-02-27,54.3,45.535551,10.211834,Brescia,O3
2022-02-28,44.6,45.535551,10.211834,Brescia,O3
2022-03-01,53.8,45.535551,10.211834,Brescia,O3
2022-03-02,36.0,45.535551,10.211834,Brescia,O3
2022-03-03,36.4,45.535551,10.211834,Brescia,O3
2022-03-04,52.9,45.535551,10.211834,Brescia,O3
2022-03-05,65.7,45.535551,10.211834,Brescia,O3
2022-03-06,64.0,45.535551,10.211834,Brescia,O3
2022-03-07,47.3,45.535551,10.211834,Brescia,O3
2022-03-08,52.8,45.535551,10.211834,Brescia,O3
2022-03-09,34.0,45.535551,10.211834,Brescia,O3
2022-03-10,40.3,45.535551,10.211834,Brescia,O3
2022-03-11,69.8,45.535551,10.211834,Brescia,O3
2022-03-12,73.1,45.535551,10.211834,Brescia,O3
2022-03-13,64.8,45.535551,10.211834,Brescia,O3
2022-03-14,58.1,45.535551,10.211834,Brescia,O3
2022-03-15,27.0,45.535551,10.211834,Brescia,O3
2022-03-16,36.6,45.535551,10.211834,Brescia,O3
2022-03-17,32.5,45.535551,10.211834,Brescia,O3
2022-03-18,56.6,45.535551,10.211834,Brescia,O3
2022-03-19,69.5,45.535551,10.211834,Brescia,O3
2022-03-20,66.3,45.535551,10.211834,Brescia,O3
2022-03-21,70.8,45.535551,10.211834,Brescia,O3
2022-03-22,67.7,45.535551,10.211834,Brescia,O3
2022-03-23,65.9,45.535551,10.211834,Brescia,O3
2022-03-24,60.1,45.535551,10.211834,Brescia,O3
2022-03-25,68.1,45.535551,10.211834,Brescia,O3
2022-03-26,84.9,45.535551,10.211834,Brescia,O3
2022-03-27,99.4,45.535551,10.211834,Brescia,O3
2022-03-28,83.9,45.535551,10.211834,Brescia,O3
2022-03-29,74.5,45.535551,10.211834,Brescia,O3
2022-03-30,58.3,45.535551,10.211834,Brescia,O3
2022-03-31,46.8,45.535551,10.211834,Brescia,O3
2022-04-01,43.8,45.535551,10.211834,Brescia,O3
2022-04-02,71.4,45.535551,10.211834,Brescia,O3
2022-04-03,61.1,45.535551,10.211834,Brescia,O3
2022-04-04,62.7,45.535551,10.211834,Brescia,O3
2022-04-05,53.5,45.535551,10.211834,Brescia,O3
2022-04-06,81.2,45.535551,10.211834,Brescia,O3
2022-04-07,73.6,45.535551,10.211834,Brescia,O3
2022-04-08,55.4,45.535551,10.211834,Brescia,O3
2022-04-09,53.1,45.535551,10.211834,Brescia,O3
2022-04-10,67.0,45.535551,10.211834,Brescia,O3
2022-04-11,68.3,45.535551,10.211834,Brescia,O3
2022-04-12,75.1,45.535551,10.211834,Brescia,O3
2022-04-13,88.1,45.535551,10.211834,Brescia,O3
2022-04-14,83.8,45.535551,10.211834,Brescia,O3
2022-04-15,89.9,45.535551,10.211834,Brescia,O3
2022-04-16,85.7,45.535551,10.211834,Brescia,O3
2022-04-17,76.6,45.535551,10.211834,Brescia,O3
2022-04-18,83.6,45.535551,10.211834,Brescia,O3
2022-04-19,78.3,45.535551,10.211834,Brescia,O3
2022-04-20,80.1,45.535551,10.211834,Brescia,O3
2022-04-21,77.5,45.535551,10.211834,Brescia,O3
2022-04-22,39.3,45.535551,10.211834,Brescia,O3
2022-04-23,58.2,45.535551,10.211834,Brescia,O3
2022-04-24,72.8,45.535551,10.211834,Brescia,O3
2022-04-25,55.1,45.535551,10.211834,Brescia,O3
2022-04-26,52.0,45.535551,10.211834,Brescia,O3
2022-04-27,61.6,45.535551,10.211834,Brescia,O3
2022-04-28,82.8,45.535551,10.211834,Brescia,O3
2022-04-29,86.8,45.535551,10.211834,Brescia,O3
2022-04-30,84.4,45.535551,10.211834,Brescia,O3
2022-05-01,86.9,45.535551,10.211834,Brescia,O3
2022-05-02,63.0,45.535551,10.211834,Brescia,O3
2022-05-03,67.7,45.535551,10.211834,Brescia,O3
2022-05-04,62.8,45.535551,10.211834,Brescia,O3
2022-05-05,56.1,45.535551,10.211834,Brescia,O3
2022-05-06,51.4,45.535551,10.211834,Brescia,O3
2022-05-07,46.4,45.535551,10.211834,Brescia,O3
2022-05-08,47.8,45.535551,10.211834,Brescia,O3
2022-05-09,58.0,45.535551,10.211834,Brescia,O3
2022-05-10,76.5,45.535551,10.211834,Brescia,O3
2022-05-11,91.2,45.535551,10.211834,Brescia,O3
2022-05-12,85.2,45.535551,10.211834,Brescia,O3
2022-05-13,81.5,45.535551,10.211834,Brescia,O3
2022-05-14,80.7,45.535551,10.211834,Brescia,O3
2022-05-15,96.7,45.535551,10.211834,Brescia,O3
2022-05-16,86.3,45.535551,10.211834,Brescia,O3
2022-05-17,83.1,45.535551,10.211834,Brescia,O3
2022-05-18,93.2,45.535551,10.211834,Brescia,O3
2022-05-19,103.1,45.535551,10.211834,Brescia,O3
2022-05-20,106.5,45.535551,10.211834,Brescia,O3
2022-05-21,105.9,45.535551,10.211834,Brescia,O3
2022-05-22,113.7,45.535551,10.211834,Brescia,O3
2022-05-23,84.7,45.535551,10.211834,Brescia,O3
2022-05-24,88.5,45.535551,10.211834,Brescia,O3
2022-05-25,68.8,45.535551,10.211834,Brescia,O3
2022-05-26,65.4,45.535551,10.211834,Brescia,O3
2022-05-27,92.9,45.535551,10.211834,Brescia,O3
2022-05-28,88.4,45.535551,10.211834,Brescia,O3
2022-05-29,51.5,45.535551,10.211834,Brescia,O3
2022-05-30,52.2,45.535551,10.211834,Brescia,O3
2022-05-31,71.2,45.535551,10.211834,Brescia,O3
2022-06-01,91.2,45.535551,10.211834,Brescia,O3
2022-06-02,109.4,45.535551,10.211834,Brescia,O3
2022-06-03,66.6,45.535551,10.211834,Brescia,O3
2022-06-04,70.8,45.535551,10.211834,Brescia,O3
2022-06-05,85.3,45.535551,10.211834,Brescia,O3
2022-06-06,82.9,45.535551,10.211834,Brescia,O3
2022-06-07,69.1,45.535551,10.211834,Brescia,O3
2022-06-08,69.1,45.535551,10.211834,Brescia,O3
2022-06-09,52.2,45.535551,10.211834,Brescia,O3
2022-06-10,74.1,45.535551,10.211834,Brescia,O3
2022-06-11,103.1,45.535551,10.211834,Brescia,O3
2022-06-12,119.7,45.535551,10.211834,Brescia,O3
2022-06-13,111.9,45.535551,10.211834,Brescia,O3
2022-06-14,100.7,45.535551,10.211834,Brescia,O3
2022-06-15,116.2,45.535551,10.211834,Brescia,O3
2022-06-16,127.2,45.535551,10.211834,Brescia,O3
2022-06-17,135.6,45.535551,10.211834,Brescia,O3
2022-06-18,126.6,45.535551,10.211834,Brescia,O3
2022-06-19,112.6,45.535551,10.211834,Brescia,O3
2022-06-20,111.7,45.535551,10.211834,Brescia,O3
2022-06-21,99.4,45.535551,10.211834,Brescia,O3
2022-06-22,84.5,45.535551,10.211834,Brescia,O3
2022-06-23,73.4,45.535551,10.211834,Brescia,O3
2022-06-24,63.7,45.535551,10.211834,Brescia,O3
2022-06-25,83.1,45.535551,10.211834,Brescia,O3
2022-06-26,99.5,45.535551,10.211834,Brescia,O3
2022-06-27,97.0,45.535551,10.211834,Brescia,O3
2022-06-28,76.2,45.535551,10.211834,Brescia,O3
2022-06-29,81.8,45.535551,10.211834,Brescia,O3
2022-06-30,108.7,45.535551,10.211834,Brescia,O3
2022-07-01,111.0,45.535551,10.211834,Brescia,O3
2022-07-02,118.7,45.535551,10.211834,Brescia,O3
2022-07-03,138.8,45.535551,10.211834,Brescia,O3
2022-07-04,107.5,45.535551,10.211834,Brescia,O3
2022-07-05,101.0,45.535551,10.211834,Brescia,O3
2022-07-06,101.9,45.535551,10.211834,Brescia,O3
2022-07-07,115.5,45.535551,10.211834,Brescia,O3
2022-07-08,103.2,45.535551,10.211834,Brescia,O3
2022-07-09,95.0,45.535551,10.211834,Brescia,O3
2022-07-10,103.3,45.535551,10.211834,Brescia,O3
2022-07-11,103.6,45.535551,10.211834,Brescia,O3
2022-07-12,103.7,45.535551,10.211834,Brescia,O3
2022-07-13,98.4,45.535551,10.211834,Brescia,O3
2022-07-14,120.2,45.535551,10.211834,Brescia,O3
2022-07-15,131.3,45.535551,10.211834,Brescia,O3
2022-07-16,133.1,45.535551,10.211834,Brescia,O3
2022-07-17,119.4,45.535551,10.211834,Brescia,O3
2022-07-18,115.7,45.535551,10.211834,Brescia,O3
2022-07-19,120.9,45.535551,10.211834,Brescia,O3
2022-07-20,113.7,45.535551,10.211834,Brescia,O3
2022-07-21,123.4,45.535551,10.211834,Brescia,O3
